"location","variable","Unit","Date","Value"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","6.77262224055023"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","7.41042547922716"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","7.38910026665677"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","6.8072515039455"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","7.27369874283324"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","7.42011285383196"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","8.36535236838828"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","12.8705874161165"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","13.6808859972786"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","13.7925217333888"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","13.87766719053"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","10.3189088981719"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","11.0124674475763"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","11.7798010404015"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","13.1577156788696"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","11.5569945047"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","11.2634645637378"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","12.7234521656319"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","14.3012812087841"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","16.7643970782998"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","19.2940260762628"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","20.3269427938519"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","22.2284463079622"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","24.5818566617007"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","24.8358895572161"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","28.8922957563117"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","33.4367670925753"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","37.9487647369089"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","40.8138702005518"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","43.8468169037161"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","48.9003971013376"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","47.6599259509195"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","45.918032701709"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","47.5554267672663"
"Qatar","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","48.3163937013924"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","20.2183619447442"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","20.491968565521"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","20.788038642873"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","21.1107521471828"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","21.4671340617305"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","22.6015006401421"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","22.6373085453335"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","24.2621725930527"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","25.8813717459716"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","27.4594814805451"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","21.776513585519"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","25.1757785885048"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","29.7302241990863"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","33.1329088554155"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","40.1412972258245"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","36.1084549868237"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","43.1007529633157"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","47.4787749406655"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","51.4193499184203"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","61.5067119269222"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","62.7468877826657"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","67.4696033720001"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","71.5176750946141"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","74.8312189658309"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","73.6507113368057"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","79.823692457212"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","83.6169178434378"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","84.4169230168386"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","86.2306818467649"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","99.7059707233505"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","97.1630148354497"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","100.479610943933"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","102.347404564515"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","107.702234437489"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","109.669473282479"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","114.781136713843"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","122.300725591339"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","127.378135095991"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","134.928291460629"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","146.386300125038"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","156.019758680367"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","161.982528087914"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","169.028889602258"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","184.322389952174"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","194.26987375956"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","212.965339662688"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","219.839899013019"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","233.061876977593"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","234.023413685184"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","250.848377175761"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","258.768884753121"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","262.176271688916"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","262.876541477141"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","260.539655848882"
"Saudi Arabia","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","263.5791923482"
"Other S. & Cent. America","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","21.9676294814294"
